637.54,6,58,89
679.32,7,60,29
529.33,8,76,24
895.96,9,60,4
921.95,10,84,84
802.81,11,37,17
127.97,12,70,92
609.52,13,30,87
696.58,14,96,73
746.14,15,57,1
391.96,16,96,5
404.23,17,52,73
205.0,18,83,27
311.41,19,54,31
93.67,20,89,4
119.98,21,67,77
648.32,22,84,55
556.87,23,58,94
538.33,24,93,83
118.84,25,85,80
434.41,26,14,40
239.66,27,92,88
696.99,28,75,75
865.17,29,53,66
318.19,30,17,22
23.79,31,49,54
158.06,32,25,56
503.67,33,80,89
869.39,34,74,73
343.86,35,50,5
337.22,36,55,75
920.94,37,24,72
437.69,38,90,93
853.02,39,49,53
823.73,40,79,86
492.53,41,12,45
306.21,42,75,51
35.5,43,35,12
21.93,44,93,5
961.98,45,3,48
279.97,46,50,5
119.38,47,6,48
34.8,48,57,56
76.98,49,67,59
252.74,50,3,88
492.27,51,12,92
287.96,52,51,60
132.75,53,34,14
675.39,54,70,21
415.74,55,2,32
172.75,56,11,97
928.24,57,38,96
289.07,58,3,18
987.91,59,36,65
15.38,60,4,67
32.26,61,6,96
339.11,62,6,37
444.11,63,1,70
836.35,64,24,41
744.31,65,45,63
410.19,66,99,19
674.93,67,81,18
960.01,68,73,5
256.7,69,86,69
903.85,70,33,73
457.74,71,23,95
839.3,72,77,5
441.32,73,84,22
232.12,74,46,22
323.84,75,47,78
796.47,76,19,93
570.81,77,75,7
720.17,78,46,82
939.33,79,42,69
256.64,80,81,12
133.44,81,17,87
116.36,82,46,91
51.73,83,73,60
566.41,84,3,13
666.19,85,46,86
51.41,86,63,63
853.86,87,70,94
330.73,88,68,4
998.84,89,89,64
969.36,90,73,78
117.46,91,42,11
135.3,92,62,92
863.74,93,84,14
356.17,94,27,24
171.59,95,84,91
322.22,96,76,47
417.53,97,78,82
399.41,98,65,81
48.81,99,53,43
568.14,100,56,47
507.16,1,73,57
115.4,2,17,44
934.31,3,65,2
1.07,4,22,80
161.84,5,54,41
440.18,6,79,77
824.43,7,89,57
271.93,8,27,86
331.78,9,74,84
908.01,10,22,19
364.12,11,29,5
939.88,12,34,73
937.03,13,14,67
997.44,14,22,49
439.79,15,29,74
151.1,16,97,79
543.67,17,2,51
430.74,18,3,82
790.33,19,18,41
21.84,20,32,46
589.35,21,12,49
60.33,22,84,96
985.65,23,24,85
909.41,24,26,54
275.29,25,17,86
35.92,26,31,34
539.42,27,44,60
972.12,28,70,30
918.59,29,70,29
212.81,30,60,52
490.98,31,90,70
538.36,32,23,44
591.76,33,73,32
190.83,34,27,40
834.49,35,37,17
318.32,36,49,47
83.58,37,47,24
497.55,38,9,58
406.2,39,99,44
520.21,40,69,64
638.59,41,94,1
487.68,42,7,99
509.18,43,82,74
877.0,44,11,23
769.3,45,28,89
547.95,46,41,83
681.58,47,52,26
244.61,48,97,93
197.48,49,57,48
274.75,50,14,80
333.69,51,86,40
698.29,52,15,70
786.29,53,41,45
462.59,54,48,46
228.85,55,29,65
62.73,56,64,54
224.1,57,31,94
950.92,58,90,5
141.62,59,26,96
773.4,60,53,38
119.34,61,58,48
856.96,62,50,88
309.02,63,90,78
443.14,64,24,33
842.85,65,68,50
492.11,66,79,81
268.85,67,46,34
449.01,68,61,89
514.97,69,77,49
171.81,70,88,32
739.69,71,3,80
0.33,72,56,20
287.66,73,17,44
876.77,74,100,66
457.34,75,83,99
482.44,76,62,17
419.24,77,37,34
874.39,78,86,1
615.23,79,50,93
173.24,80,20,46
81.37,81,12,41
857.05,82,58,81
275.87,83,43,16
886.99,84,29,75
258.31,85,71,28
714.72,86,83,36
702.82,87,76,56
57.08,88,51,87
446.13,89,9,54
955.02,90,3,64
201.94,91,59,92
594.45,92,40,47
796.88,93,59,28
462.77,94,32,11
857.58,95,14,84
245.52,96,66,98
824.44,97,68,84
565.33,98,10,43
312.56,99,80,94
514.55,100,52,75
417.2,1,52,96
731.98,2,73,4
760.76,3,9,18
763.12,4,41,90
221.2,5,51,12
288.07,6,2,71
127.86,7,89,19
347.64,8,53,58
714.69,9,35,22
25.82,10,60,2
541.48,11,32,21
873.91,12,72,6
595.6,13,66,45
536.23,14,76,23
921.38,15,33,42
273.39,16,5,32
808.09,17,58,9
39.0,18,85,63
291.41,19,30,49
746.81,20,22,55
180.26,21,61,79
904.73,22,25,7
967.1,23,44,30
25.23,24,72,52
525.23,25,95,2
127.85,26,54,41
264.67,27,94,95
79.29,28,15,58
487.91,29,100,19
479.24,30,51,53
992.0,31,10,83
365.42,32,79,67
325.52,33,30,64
57.92,34,32,74
719.78,35,61,31
754.95,36,62,97
357.85,37,57,81
966.84,38,85,42
959.17,39,98,24
265.39,40,100,71
377.82,41,93,56
315.85,42,90,61
177.24,43,44,22
664.68,44,20,1
211.34,45,80,19
767.15,46,42,84
685.11,47,78,51
775.58,48,62,37
898.42,49,29,62
884.78,50,31,9
293.68,51,63,34
649.36,52,8,25
165.34,53,47,90
717.29,54,66,17
618.33,55,66,48
204.23,56,29,36
150.11,57,54,37
754.77,58,9,68
115.32,59,45,76
147.53,60,97,59
626.19,61,76,21
349.75,62,81,55
10.53,63,38,94
827.58,64,63,52
453.51,65,58,78
393.47,66,86,34
200.94,67,7,78
752.4,68,10,6
443.17,69,61,54
390.61,70,24,60
722.25,71,52,55
853.71,72,90,68
361.73,73,10,11
770.76,74,36,60
411.61,75,27,65
785.43,76,5,37
55.48,77,20,97
963.63,78,23,6
331.44,79,5,62
292.98,80,71,3
615.34,81,95,22
818.02,82,38,93
785.3,83,15,8
300.94,84,1,33
19.99,85,72,17
687.15,86,44,14
38.96,87,100,73
35.88,88,2,2
884.07,89,5,26
367.34,90,6,29
196.57,91,47,96
988.0,92,45,24
169.8,93,51,74
207.7,94,39,42
860.87,95,30,29
959.49,96,76,58
374.28,97,67,1
950.34,98,14,2
83.1,99,49,30
148.71,100,13,5
146.99,1,100,85
83.17,2,90,13
378.69,3,56,41
77.78,4,24,36
5.16,5,91,71
329.43,6,39,26
308.34,7,39,33
575.19,8,56,38
266.83,9,66,36
355.31,10,19,62
404.07,11,25,10
325.82,12,8,55
319.26,13,39,34
837.38,14,48,66
249.73,15,46,98
176.64,16,78,44
168.97,17,98,88
251.91,18,6,25
243.33,19,85,67
134.72,20,58,61
26.05,21,84,11
131.12,22,91,18
647.68,23,19,25
479.62,24,28,16
728.21,25,15,26
33.27,26,1,26
851.14,27,14,67
119.31,28,85,73
727.52,29,74,58
202.3,30,99,32
113.11,31,26,77
904.6,32,41,5
209.15,33,74,4
835.17,34,75,94
800.64,35,96,22
949.57,36,78,57
409.13,37,82,83
831.83,38,6,14
681.42,39,75,21
862.6,40,29,87
876.74,41,41,55
432.0,42,30,42
719.82,43,79,24
52.71,44,20,95
457.92,45,9,82
194.75,46,68,84
940.37,47,65,8
397.73,48,28,87
955.71,49,8,56
42.84,50,84,42
966.42,51,50,77
271.93,52,52,49
227.44,53,54,32
786.21,54,52,27
358.58,55,71,73
881.75,56,58,92
135.4,57,100,81
449.74,58,36,78
674.07,59,67,56
9.16,60,35,71
667.64,61,81,93
363.71,62,49,74
57.4,63,92,25
32.1,64,58,73
835.27,65,15,92
329.62,66,15,71
930.86,67,55,32
764.35,68,1,45
158.1,69,30,84
635.08,70,73,5
41.37,71,72,32
837.62,72,30,79
860.29,73,24,51
147.05,74,18,62
3.34,75,36,34
789.29,76,43,9
69.42,77,7,79
901.85,78,56,74
371.23,79,92,20
953.18,80,51,37
892.02,81,13,54
494.6,82,83,11
336.53,83,52,83
730.88,84,19,98
974.74,85,30,2
989.59,86,61,60
239.26,87,62,84
114.82,88,52,75
933.62,89,41,58
686.75,90,3,48
168.25,91,97,66
354.49,92,34,13
321.1,93,8,54
616.16,94,59,24
67.85,95,26,29
304.42,96,62,92
5.37,97,42,76
491.08,98,84,49
179.54,99,80,39
713.49,100,11,67
575.84,1,94,40
399.64,2,52,83
435.43,3,7,11
828.23,4,4,15
814.65,5,37,78
544.08,6,75,12
56.6,7,3,16
847.67,8,69,96
941.88,9,10,28
854.2,10,45,93
824.34,11,57,91
237.45,12,92,83
459.45,13,90,36
440.98,14,27,34
240.28,15,83,45
704.08,16,81,21
307.33,17,65,99
669.99,18,82,59
791.5,19,46,97
726.92,20,60,74
666.72,21,88,18
764.11,22,47,10
995.93,23,92,11
75.84,24,28,29
61.08,25,51,52
274.44,26,85,23
230.91,27,66,62
189.44,28,8,95
293.79,29,40,26
880.77,30,88,14
416.52,31,29,22
525.55,32,97,53
76.6,33,46,86
802.33,34,13,1
248.03,35,45,9
570.25,36,100,19
982.81,37,33,49
793.03,38,40,63
91.85,39,67,60
152.96,40,1,71
411.75,41,76,34
580.34,42,42,97
296.92,43,44,1
330.54,44,35,20
375.04,45,84,60
884.45,46,51,97
718.56,47,45,52
729.67,48,61,24
363.47,49,27,93
789.11,50,54,38
55.87,51,29,69
498.75,52,31,11
260.02,53,89,75
665.66,54,30,52
101.25,55,30,46
35.44,56,91,32
512.07,57,90,3
744.62,58,52,5
169.69,59,38,29
209.78,60,8,32
878.57,61,71,94
850.99,62,2,91
263.26,63,15,39
199.45,64,35,57
438.33,65,80,94
774.38,66,10,78
121.72,67,4,49
47.12,68,34,74
298.01,69,5,14
55.07,70,34,45
841.4,71,49,73
75.05,72,38,98
415.77,73,5,31
748.0,74,93,21
746.56,75,65,45
413.77,76,55,64
233.14,77,85,7
140.59,78,94,81
983.57,79,60,3
241.54,80,98,14
895.6,81,97,14
827.06,82,36,93
26.28,83,26,69
571.48,84,94,5
897.59,85,72,30
468.14,86,18,87
926.25,87,72,21
908.46,88,60,57
335.94,89,63,97
351.81,90,59,23
593.09,91,66,69
218.94,92,93,94
394.45,93,69,77
310.32,94,90,84
204.95,95,57,13
873.66,96,61,99
683.93,97,10,99
803.04,98,30,2
179.13,99,84,52
521.56,100,8,42
304.68,1,52,10
22.02,2,90,37
903.58,3,37,21
502.96,4,86,91
630.33,5,17,71
205.96,6,33,75
44.79,7,92,63
540.12,8,45,24
866.45,9,62,36
217.65,10,7,37
407.19,11,15,81
905.09,12,19,5
572.42,13,4,94
195.72,14,7,51
542.19,15,90,23
624.49,16,4,69
626.55,17,56,59
257.8,18,89,15
176.56,19,4,98
624.74,20,51,28
348.45,21,70,47
705.0,22,4,21
717.62,23,87,32
236.79,24,72,33
511.59,25,70,6
189.22,26,97,27
98.41,27,31,2
386.73,28,99,65
258.82,29,3,50
467.13,30,60,64
83.04,31,32,24
866.15,32,47,41
633.76,33,57,45
161.75,34,72,14
875.44,35,83,48
257.07,36,98,38
646.06,37,45,91
284.66,38,45,77
17.07,39,27,27
673.08,40,58,88
813.39,41,18,71
90.53,42,49,96
883.03,43,45,100
130.8,44,93,23
730.58,45,72,87
534.39,46,85,11
699.82,47,100,25
750.82,48,4,69
439.08,49,11,8
874.78,50,37,64
759.31,51,45,30
64.6,52,35,68
690.45,53,99,22
700.86,54,85,30
796.88,55,71,20
643.76,56,27,47
883.1,57,38,90
570.86,58,61,74
966.8,59,57,26
773.04,60,89,48
911.92,61,46,34
884.81,62,64,59
539.98,63,7,72
525.9,64,4,24
518.82,65,96,87
560.27,66,13,97
602.72,67,94,53
578.02,68,7,15
649.21,69,53,77
298.05,70,76,3
460.68,71,76,42
362.34,72,53,3
876.28,73,29,52
842.58,74,34,36
860.46,75,6,57
359.59,76,56,74
548.72,77,37,79
202.93,78,89,43
86.17,79,99,93
682.63,80,23,72
808.84,81,31,79
192.92,82,93,97
438.79,83,44,24
181.86,84,99,53
620.25,85,46,32
961.44,86,17,62
911.06,87,40,76
138.9,88,20,71
346.93,89,13,9
418.09,90,8,64
958.05,91,63,95
55.06,92,39,82
938.66,93,78,93
218.38,94,82,12
98.87,95,20,10
19.28,96,12,71
294.54,97,59,81
253.31,98,73,90
413.69,99,63,29
887.22,100,47,38
542.29,1,30,45
625.01,2,90,12
318.45,3,65,29
847.78,4,5,86
490.64,5,54,82
697.99,6,81,77
188.41,7,57,6
922.36,8,41,14
730.63,9,94,91
192.16,10,55,41
132.99,11,24,69
434.78,12,50,81
124.51,13,52,27
678.0,14,46,45
599.36,15,27,95
454.0,16,54,36
721.11,17,19,13
715.56,18,43,90
594.0,19,10,88
735.61,20,81,84
282.59,21,60,35
483.34,22,11,63
993.97,23,100,84
489.03,24,35,30
734.56,25,23,74
43.05,26,16,86
196.55,27,38,27
369.14,28,19,24
874.63,29,22,88
607.98,30,74,47
998.25,31,46,38
741.43,32,58,75
594.39,33,40,58
621.83,34,25,100
735.06,35,86,30
187.24,36,5,83
521.17,37,35,38
241.87,38,97,58
495.66,39,1,4
90.05,40,96,12
630.76,41,42,98
60.06,42,35,35
227.08,43,6,52
81.09,44,18,82
699.8,45,84,23
373.84,46,70,28
784.71,47,83,41
117.41,48,59,16
691.39,49,45,90
102.73,50,70,14
600.94,51,28,94
744.25,52,73,33
682.81,53,88,60
283.14,54,84,2
375.86,55,9,10
127.69,56,88,50
364.1,57,92,38
159.66,58,24,40
315.14,59,93,40
86.63,60,83,48
975.89,61,73,30
177.05,62,19,94
698.4,63,68,2
1.19,64,12,71
951.42,65,51,19
695.85,66,2,60
448.61,67,24,13
854.65,68,66,52
806.64,69,55,64
114.64,70,42,16
587.83,71,45,75
529.47,72,98,20
217.35,73,56,87
979.06,74,71,79
982.3,75,91,77
276.94,76,46,18
614.17,77,86,67
504.56,78,89,18
409.02,79,35,66
47.62,80,40,16
74.93,81,25,74
657.41,82,79,62
585.99,83,15,51
780.01,84,3,92
914.55,85,40,38
432.11,86,80,27
713.62,87,29,94
127.16,88,23,20
901.37,89,47,4
448.26,90,54,41
538.53,91,8,39
896.08,92,1,10
189.09,93,5,51
407.72,94,24,72
328.45,95,3,76
271.12,96,99,50
362.01,97,11,41
858.88,98,12,14
913.48,99,83,27
364.63,100,4,48
397.16,1,11,53
735.73,2,29,29
778.6,3,79,90
19.7,4,17,100
334.89,5,81,24
84.09,6,98,55
251.08,7,36,73
638.55,8,23,71
169.22,9,70,89
888.78,10,71,73
623.39,11,17,68
989.59,12,68,64
184.69,13,44,46
952.42,14,37,53
524.98,15,79,38
992.61,16,67,59
979.45,17,63,94
59.73,18,37,9
98.61,19,39,13
17.32,20,65,42
145.79,21,92,78
962.99,22,96,74
43.12,23,64,29
530.76,24,97,91
54.76,25,14,57
677.42,26,66,85
990.12,27,68,86
895.22,28,38,40
864.52,29,96,12
665.87,30,13,16
717.91,31,53,30
369.59,32,100,93
53.0,33,88,37
489.54,34,53,24
247.15,35,39,88
853.39,36,17,18
265.15,37,23,24
854.76,38,74,12
942.21,39,99,100
962.45,40,50,79
980.47,41,34,45
214.07,42,73,89
944.32,43,63,23
228.49,44,15,96
233.95,45,30,49
173.92,46,88,33
276.24,47,40,51
325.3,48,65,58
644.83,49,66,100
911.05,50,34,72
703.34,51,23,57
204.8,52,60,7
919.93,53,70,50
884.55,54,87,30
102.58,55,97,47
491.21,56,16,73
940.86,57,58,25
884.32,58,11,1
353.47,59,56,23
175.33,60,16,24
719.79,61,87,65
251.51,62,65,6
641.58,63,57,53
366.72,64,82,97
872.72,65,51,57
399.55,66,64,18
74.14,67,100,78
728.15,68,48,60
84.37,69,17,21
662.35,70,24,67
559.69,71,49,14
856.28,72,73,77
986.32,73,6,51
812.1,74,34,83
251.84,75,46,39
656.11,76,33,43
613.28,77,32,14
536.03,78,48,55
761.45,79,54,87
683.27,80,99,34
333.81,81,5,89
717.37,82,100,40
196.45,83,12,21
66.53,84,50,68
293.75,85,24,69
517.98,86,73,40
856.36,87,58,46
826.68,88,80,80
777.97,89,11,21
67.65,90,71,61
810.54,91,77,22
683.71,92,57,76
350.81,93,49,35
901.18,94,37,23
206.84,95,7,31
50.12,96,77,25
57.26,97,13,89
722.06,98,10,34
612.88,99,4,58
166.05,100,58,20
602.81,1,93,60
